Time,LeftClick,RightClick,LeftSide,RightSide
2629,0,0,0,0
2630,0,0,0,0
2631,0,0,0,0
2632,0,0,0,0
2633,0,0,0,0
2634,0,0,0,0
2635,0,0,0,0
2636,0,0,0,0
2637,0,0,0,0
2638,0,0,0,0
2639,0,0,0,0
2640,0,0,0,0
2641,0,0,0,0
2642,0,0,0,0
2643,0,0,0,0
2644,0,0,0,0
2645,0,0,0,0
2646,0,0,0,0
2647,0,0,0,0
2648,0,0,0,0
2649,0,0,0,0
2650,0,0,0,0
2651,0,0,0,0
2652,0,0,0,0
2653,0,0,0,0
2654,0,0,0,0
2655,0,0,0,0
2656,0,0,0,0
2657,0,0,0,0
2658,0,0,0,0
2659,0,0,0,0
2660,0,0,0,0
2661,0,0,0,0
2662,0,0,0,0
2663,0,0,0,0
2664,0,0,0,0
2665,0,0,0,0
2666,0,0,0,0
2667,0,0,0,0
2668,0,0,0,0
2669,0,0,0,0
2670,0,0,0,0
2671,0,0,0,0
2672,0,0,0,0
2673,0,0,0,0
2674,0,0,0,0
2675,0,0,0,0
2676,0,0,0,0
2677,0,0,0,0
2678,0,0,0,0
2679,0,0,0,0
2680,0,0,0,0
2681,0,0,0,0
2682,0,0,0,0
2683,0,0,0,0
2684,0,0,0,0
2685,0,0,0,0
2686,0,0,0,0
2687,0,0,0,0
2688,0,0,0,0
2689,0,0,0,0
2690,0,0,0,0
2691,0,0,0,0
2692,0,0,0,0
2693,0,0,0,0
2694,0,0,0,0
2695,0,0,0,0
2696,0,0,0,0
2697,0,0,0,0
2698,0,0,0,0
2699,0,0,0,0
2700,0,0,0,0
2701,0,0,0,0
2702,0,0,0,0
2703,0,0,0,0
2704,0,0,0,0
2705,0,0,0,0
2706,0,0,0,0
2707,0,0,0,0
2708,0,9,0,1
2709,0,10,0,2
2710,0,0,0,0
2711,0,0,0,0
2712,0,0,0,0
2713,0,0,0,0
2714,0,0,0,0
2715,0,0,0,0
2716,0,0,0,0
2717,0,0,0,0
2718,0,0,0,0
2719,3,4,2,1
2720,56,20,28,25
2721,124,11,34,9
2722,38,12,7,2
2723,0,1,0,1
2724,56,47,6,6
2725,63,70,20,17
2726,29,25,10,11
2727,0,26,12,16
2728,0,15,1,17
2729,0,0,5,13
2730,0,0,9,12
2731,0,0,10,11
2732,0,0,15,7
2733,0,0,19,6
2734,0,4,31,21
2735,0,11,21,20
2736,0,14,22,23
2737,0,14,20,24
2738,0,8,16,20
2739,0,13,16,23
2740,0,17,17,25
2741,0,18,17,24
2742,0,9,31,17
2743,0,4,25,22
2744,0,6,21,20
2745,0,8,21,21
2746,0,10,23,20
2747,0,8,30,21
2748,0,9,50,29
2749,0,5,44,23
2750,0,7,37,30
2751,0,33,48,36
2752,65,44,88,37
2753,58,23,77,31
2754,177,37,95,22
2755,188,48,92,28
2756,193,45,102,21
2757,194,52,91,29
2758,190,54,71,39
2759,182,48,94,36
2760,172,60,99,39
2761,172,64,100,36
2762,54,52,64,54
2763,62,31,66,36
2764,76,52,57,42
2765,70,48,59,39
2766,68,32,29,34
2767,29,68,33,24
2768,66,53,36,37
2769,46,42,12,32
2770,0,0,0,0
2771,0,0,0,0
2772,0,0,0,0
2773,0,0,0,0
2774,0,0,0,0
2775,0,0,0,0
2776,0,0,0,0
2777,0,0,0,0
2778,0,0,0,0
2779,0,0,0,0
2780,0,0,0,0
2781,0,0,0,0
2782,0,0,0,0
2783,0,0,0,0
2784,0,0,0,0
2785,0,0,0,0
2786,0,0,0,0
2787,0,0,0,0
2788,0,0,0,0
2789,0,0,0,0
2790,0,0,0,0
2791,0,0,0,0
2792,0,0,0,0
2793,0,0,0,0
2794,11,30,1,2
2795,39,34,15,42
2796,0,0,0,3
2797,0,0,0,0
2798,0,0,0,0
2799,0,0,0,0
2800,11,19,0,21
2801,48,94,30,78
2802,83,127,55,88
2803,88,139,52,95
2804,81,120,61,98
2805,119,81,116,82
2806,84,78,110,95
2807,132,99,123,91
2808,57,61,60,72
2809,20,27,22,36
2810,6,51,37,37
2811,23,89,52,73
2812,45,97,56,85
2813,74,101,74,88
2814,62,85,60,86
2815,149,93,61,72
2816,70,92,38,54
2817,49,99,18,47
2818,60,112,39,54
2819,87,93,82,62
2820,70,87,66,49
2821,55,78,67,55
2822,29,33,31,39
2823,0,7,1,14
2824,0,0,0,6
2825,0,0,0,16
2826,0,0,0,18
2827,0,1,0,17
2828,0,4,0,19
2829,0,7,0,19
2830,0,9,0,18
2831,0,9,0,17
2832,0,11,0,18
2833,0,9,0,16
2834,20,52,54,41
2835,31,66,41,36
2836,13,37,28,31
2837,15,33,24,33
2838,91,60,45,31
2839,94,72,55,36
2840,93,75,59,37
2841,133,73,68,27
2842,80,77,67,28
2843,78,82,68,31
2844,40,78,41,27
2845,37,78,21,24
2846,34,66,16,20
2847,31,63,11,18
2848,24,60,30,30
2849,24,32,66,23
2850,86,92,151,38
2851,29,72,80,41
2852,0,19,5,20
2853,0,43,5,24
2854,0,65,3,33
2855,0,60,0,30
2856,0,56,0,29
2857,0,48,0,26
2858,0,44,0,28
2859,0,51,0,29
2860,0,54,0,29
2861,0,58,0,29
2862,0,66,0,30
2863,0,67,0,32
2864,0,71,0,33
2865,0,73,0,35
2866,0,75,0,37
2867,0,72,0,38
2868,0,70,0,37
2869,0,78,0,38
2870,0,75,0,37
2871,0,81,1,44
2872,0,84,2,49
2873,0,86,5,54
2874,0,77,1,43
2875,14,69,1,33
2876,102,69,12,15
2877,110,73,17,20
2878,122,67,16,20
2879,151,62,8,16
2880,164,58,2,15
2881,171,59,1,15
2882,175,57,5,15
2883,185,59,9,15
2884,187,61,8,16
2885,188,64,9,18
2886,186,63,8,16
2887,181,52,17,18
2888,182,53,25,23
2889,190,58,27,25
2890,194,59,28,25
2891,196,61,28,25
2892,198,61,27,27
2893,194,57,26,26
2894,206,54,38,24
2895,208,52,43,24
2896,198,57,25,25
2897,196,50,30,24
2898,107,41,39,21
2899,68,50,13,29
2900,102,51,16,26
2901,169,58,17,26
2902,180,65,17,31
2903,186,55,22,26
2904,73,58,11,24
2905,48,58,4,25
2906,47,62,10,30
2907,171,49,19,22
2908,178,57,26,28
2909,180,64,23,30
2910,175,59,19,30
2911,167,50,21,25
2912,154,25,32,3
2913,155,22,40,4
2914,163,23,51,3
2915,170,42,50,7
2916,174,40,54,10
2917,198,44,79,14
2918,205,62,107,23
2919,211,51,82,19
2920,223,0,82,14
2921,202,0,74,16
2922,21,0,60,14
2923,57,38,80,72
2924,81,28,76,50
2925,50,20,52,41
2926,60,28,80,37
2927,110,32,105,45
2928,121,44,98,49
2929,218,42,130,49
2930,216,40,126,51
2931,217,41,126,71
2932,206,39,123,79
2933,215,40,128,82
2934,71,62,94,67
2935,81,28,106,59
2936,87,35,87,53
2937,13,1,13,13
2938,0,0,0,0
2939,2,31,1,8
2940,89,58,25,11
2941,53,30,15,0
2942,0,0,0,0
2943,0,0,0,0
2944,0,0,0,0
2945,0,0,0,0
2946,0,0,0,0
2947,0,0,0,0
2948,0,0,0,0
2949,0,0,0,0
2950,0,0,0,0
2951,5,17,13,13
2952,38,75,74,110
2953,85,33,62,47
2954,0,0,0,0
2955,0,0,0,0
2956,0,0,0,0
2957,0,0,0,0
2958,0,0,0,0
2959,0,0,0,0
2960,0,0,0,0
2961,0,0,0,0
2962,0,0,0,0
2963,0,0,0,0
2964,0,0,0,0
2965,0,0,0,0
2966,0,0,0,0
2967,0,0,0,0
2968,0,0,0,0
2969,0,0,0,0
2970,0,0,0,0
2971,0,0,0,0
2972,0,0,0,0
2973,0,0,0,0
2974,0,0,0,0
2975,0,0,0,0
2976,0,0,0,0
2977,0,0,0,0
2978,0,0,0,0
2979,0,0,0,0
2980,0,0,0,0
2981,0,0,0,0
2982,0,0,0,0
2983,0,0,0,0
2984,0,0,0,0
2985,0,0,0,0
2986,0,0,0,0
2987,0,0,0,0
2988,0,0,0,0
2989,0,0,0,0
2990,0,0,0,0
2991,0,0,0,0
2992,0,0,0,0
2993,0,0,0,0
2994,0,0,0,0
2995,0,0,0,0
2996,0,0,0,0
2997,0,0,0,0
2998,0,0,0,0
2999,0,0,0,0
3000,0,0,0,0
3001,0,0,0,0
3002,0,0,0,0
3003,0,0,0,0
3004,0,0,0,0
3005,0,0,0,0
3006,0,0,0,0
3007,0,0,0,0
3008,0,0,0,0
3009,0,0,0,0
3010,0,0,0,0
3011,0,0,0,0
3012,0,0,0,0
3013,0,0,0,0
3014,0,0,0,0
3015,0,0,0,0
3016,0,0,0,0
3017,0,0,0,0
3018,0,0,0,0
3019,0,0,0,0
3020,0,0,0,0
3021,0,0,0,0
3022,0,0,0,0
3023,0,0,0,0
3024,0,0,0,0
3025,0,0,0,0
3026,0,0,0,0
3027,0,0,0,0
3028,0,0,0,0
3029,0,0,0,0
3030,0,0,0,0
3031,0,0,0,0
3032,0,0,0,0
3033,0,0,0,0
3034,0,0,0,0
3035,0,0,0,0
3036,0,0,0,0
3037,0,0,0,0
3038,0,0,0,0
3039,0,0,0,0
3040,0,0,0,0
3041,0,0,0,0
3042,0,0,0,0
3043,0,0,0,0
3044,0,0,0,0
3045,0,0,0,0
3046,0,0,0,0
3047,0,0,0,0
3048,0,0,0,0
3049,0,0,0,0
3050,0,0,0,0
3051,0,0,0,0
3052,0,0,0,0
3053,0,0,0,0
3054,0,0,0,0
3055,0,0,0,0
3056,0,0,0,0
3057,0,0,0,0
3058,0,0,0,0
3059,0,0,0,0
3060,0,0,0,0
3061,0,0,0,0
3062,0,0,0,0
3063,0,0,0,0
3064,0,0,0,0
3065,0,0,0,0
3066,0,0,0,0
3067,0,0,0,0
3068,0,0,0,0
3069,0,0,0,0
3070,0,0,0,0
3071,0,0,0,0
3072,0,0,0,0
3073,0,0,0,0
3074,0,0,0,0
3075,0,0,0,0
3076,0,0,0,0
3077,0,0,0,0
3078,0,0,0,0
3079,0,0,0,0
3080,0,0,0,0
3081,0,0,0,0
3082,0,0,0,0
3083,0,0,0,0
3084,0,0,0,0
3085,0,0,0,0
3086,0,0,0,0
3087,0,0,0,0
3088,0,0,0,0
3089,0,0,0,0
3090,0,0,0,0
3091,1,0,0,0
3092,9,105,0,58
3093,52,124,23,91
3094,54,96,53,94
3095,51,41,22,40
3096,90,119,52,98
3097,53,63,29,69
3098,0,1,12,35
3099,10,71,59,85
3100,29,91,89,93
3101,35,92,89,88
3102,184,91,114,57
3103,222,80,137,45
3104,199,81,85,32
3105,188,86,66,36
3106,169,73,68,30
3107,153,78,75,34
3108,153,68,93,45
3109,170,73,97,43
3110,164,88,111,41
3111,146,86,97,51
3112,121,64,100,54
3113,43,89,70,36
3114,85,92,73,58
3115,67,56,64,57
3116,4,91,42,45
3117,91,44,44,32
3118,6,90,37,29
3119,93,83,71,35
3120,151,77,77,28
3121,36,37,22,39
3122,0,0,0,0
3123,0,0,0,0
3124,0,0,0,0
3125,0,0,0,0
3126,0,0,0,0
3127,0,0,0,0
3128,0,0,0,0
3129,0,0,0,0
3130,0,0,0,0
3131,0,0,0,0
3132,0,0,0,0
3133,0,0,0,0
3134,0,0,0,0
3135,0,0,0,0
3136,0,0,0,0
3137,0,0,0,0
3138,0,0,0,0
3139,0,0,0,0
3140,0,0,0,0
3141,0,0,0,0
3142,0,0,0,0
3143,0,0,0,0
3144,0,0,0,0
3145,0,0,0,0
3146,0,0,0,0
3147,0,0,0,0
3148,0,0,0,0
3149,0,0,0,0
3150,0,0,0,0
3151,0,0,0,0
3152,0,0,0,0
3153,0,0,0,0
3154,0,0,0,0
3155,0,0,0,0
3156,0,0,0,0
3157,0,0,0,0
3158,0,0,0,0
3159,0,0,0,0
3160,0,0,0,0
3161,0,0,0,0
3162,0,0,0,0
3163,0,0,0,0
3164,0,0,0,0
3165,0,0,0,0
3166,0,0,0,0
3167,0,0,0,0
3168,0,0,0,0
3169,0,0,0,0
3170,0,0,0,0
3171,0,0,0,0
3172,0,0,0,0
3173,0,0,0,0
3174,0,0,0,0
3175,0,0,0,0
3176,0,0,0,0
3177,0,0,0,0
3178,0,0,0,0
3179,0,0,0,0
3180,0,0,0,0
3181,0,0,0,0
3182,0,0,0,0
3183,0,0,0,0
3184,0,0,0,0
3185,0,0,0,0
3186,0,0,0,0
3187,0,0,0,0
3188,0,0,0,0
3189,0,0,0,0
3190,0,0,0,0
3191,0,0,0,0
3192,0,0,0,0
3193,0,0,0,0
3194,0,0,0,0
3195,0,0,0,0
3196,0,0,0,0
3197,0,0,0,0
3198,0,0,0,0
3199,0,0,0,0
3200,0,0,0,0
3201,0,0,0,0
3202,0,0,0,0
3203,0,0,0,0
3204,0,0,0,0
3205,0,0,0,0
3206,0,0,0,0
3207,0,0,0,0
3208,0,0,0,0
3209,0,0,0,0
3210,0,0,0,0
3211,0,0,0,0
3212,0,0,0,0
3213,0,0,0,0
3214,0,0,0,0
3215,0,0,0,0
3216,0,0,0,0
3217,0,0,0,0
3218,0,0,0,0
3219,0,0,0,0
3220,0,0,0,0
3221,0,0,0,0
3222,0,0,0,0
3223,0,0,0,0
3224,0,0,0,0
3225,0,0,0,0
3226,0,0,0,0
3227,0,0,0,0
3228,0,0,0,0
3229,0,0,0,0
3230,0,0,0,0
3231,0,0,0,0
3232,0,0,0,0
3233,0,0,0,0
3234,0,0,0,0
3235,0,0,0,0
3236,0,0,0,0
3237,0,0,0,0
3238,0,0,0,0
3239,0,0,0,0
3240,0,0,0,0
3241,0,0,0,0
3242,0,0,0,0
3243,0,0,0,0
3244,0,0,0,0
3245,0,0,0,0
3246,0,0,0,0
3247,0,0,0,0
3248,0,0,0,0
3249,0,0,0,0
3250,0,0,0,0
3251,0,0,0,0
3252,0,0,0,0
3253,0,1,0,0
3254,0,0,0,0
3255,0,0,0,0
3256,0,1,0,0
3257,0,1,0,0
3258,0,1,0,0
3259,0,0,0,0
3260,0,0,0,0
3261,0,0,0,0
3262,0,0,0,0
3263,0,0,0,0
3264,0,0,0,0
3265,0,0,0,0
3266,0,0,0,0
3267,0,0,0,0
3268,0,0,0,0
3269,0,0,0,0
3270,0,0,0,0
3271,0,0,0,0
3272,0,1,0,0
3273,0,1,0,0
3274,0,1,0,0
3275,0,0,0,0
3276,0,0,0,0
3277,0,1,0,0
3278,0,0,0,0
3279,0,0,0,0
3280,0,1,0,0
3281,0,0,0,0
3282,0,0,0,0
3283,0,0,0,0
3284,0,1,0,0
3285,0,0,0,0
3286,0,1,0,0
3287,0,1,0,0
3288,0,1,0,0
3289,0,0,0,0
3290,0,0,0,0
3291,0,0,0,0
3292,0,0,0,0
3293,0,0,0,0
3294,0,0,0,0
3295,0,1,0,0
3296,0,1,0,0
3297,0,1,0,0
3298,0,1,0,0
3299,0,0,0,0
3300,0,0,0,0
3301,0,0,0,0
3302,0,0,0,0
3303,0,0,0,0
3304,0,0,0,0
3305,0,0,0,0
3306,0,0,0,0
3307,0,0,0,0
3308,0,0,0,0
3309,0,0,0,0
3310,0,0,0,0
3311,0,0,0,0
3312,0,0,0,0
3313,0,0,0,0
3314,0,0,0,0
3315,0,1,0,0
3316,0,1,0,0
3317,0,0,0,0
3318,0,1,0,0
3319,0,1,0,0
3320,0,1,0,0
3321,0,1,0,0
3322,0,0,0,0
3323,0,0,0,0
3324,0,0,0,0
3325,0,0,0,0
3326,0,1,0,0
3327,0,0,0,0
3328,0,0,0,0
3329,0,0,0,0
3330,0,0,0,0
3331,0,45,0,13
3332,0,7,0,8
3333,104,0,6,0
3334,55,1,3,0
3335,0,0,0,0
3336,0,0,0,0
3337,0,0,0,0
3338,0,0,0,0
3339,0,0,0,0
3340,0,0,0,0
3341,0,0,0,0
3342,0,0,0,0
3343,0,0,0,0
3344,0,0,0,0
3345,0,0,0,0
3346,0,0,0,0
3347,0,0,0,0
3348,0,0,0,0
3349,0,0,0,0
3350,0,0,0,0
3351,0,0,0,0
3352,0,0,0,0
3353,0,0,0,0
3354,0,0,0,0
3355,0,0,0,0
3356,0,0,0,0
3357,0,0,0,0
3358,0,0,0,0
3359,0,0,0,0
3360,0,0,0,0
3361,0,0,0,0
3362,0,0,0,0
3363,0,0,0,0
3364,0,0,0,0
3365,0,0,0,0
3366,0,0,0,0
3367,0,0,0,0
3368,0,0,0,0
3369,0,0,0,0
3370,0,0,0,0
3371,0,0,0,0
3372,0,0,0,0
3373,0,0,0,0
3374,0,0,0,0
3375,0,0,0,0
3376,0,0,0,0
3377,0,0,0,0
3378,0,0,0,0
3379,0,0,0,0
3380,0,0,0,0
3381,0,0,0,0
3382,0,0,0,0
3383,0,0,0,0
3384,0,0,0,0
3385,0,0,0,0
3386,0,0,0,0
3387,0,0,0,0
3388,0,0,0,0
3389,0,0,0,0
3390,0,0,0,0
3391,0,0,0,0
3392,0,0,0,0
3393,0,0,0,0
3394,0,0,0,0
3395,0,0,0,0
3396,0,0,0,0
3397,0,0,0,0
3398,0,0,0,0
3399,0,0,0,0
3400,0,0,0,0
3401,0,0,0,0
3402,0,0,0,0
3403,0,0,0,0
3404,0,0,0,0
3405,0,0,0,0
3406,0,0,0,0
3407,0,0,0,0
3408,0,0,0,0
3409,0,0,0,0
3410,0,0,0,0
3411,0,0,0,0
3412,0,0,0,0
3413,0,0,0,0
3414,0,0,0,0
3415,0,0,0,0
3416,0,0,0,0
3417,0,0,0,0
3418,0,0,0,0
3419,0,0,0,0
3420,0,0,0,0
3421,0,0,0,0
3422,0,0,0,0
3423,0,0,0,0
3424,0,0,0,0
3425,0,0,0,0
3426,0,0,0,0
3427,0,0,0,0
3428,0,0,0,0
3429,0,0,0,0
3430,0,0,0,0
3431,0,0,0,0
3432,0,0,0,0
3433,0,0,0,0
3434,0,0,0,0
3435,0,0,0,0
3436,0,0,0,0
3437,0,0,0,0
3438,0,0,0,0
3439,0,0,0,0
3440,0,0,0,0
3441,0,0,0,0
3442,0,0,0,0
3443,0,0,0,0
3444,0,0,0,0
3445,0,0,0,0
3446,0,0,0,0
3447,0,0,0,0
3448,0,0,0,0
3449,0,0,0,0
3450,0,0,0,0
3451,0,0,0,0
3452,0,0,0,0
3453,0,0,0,0
3454,0,0,0,0
3455,0,0,0,0
3456,0,0,0,0
3457,0,0,0,0
3458,0,0,0,0
3459,0,0,0,0
3460,0,0,0,0
3461,0,0,0,0
3462,0,0,0,0
3463,0,0,0,0
3464,0,0,0,0
3465,0,0,0,0
3466,0,0,0,0
3467,0,0,0,0
3468,0,0,0,0
3469,0,0,0,0
3470,0,0,0,0
3471,0,0,0,0
3472,0,0,0,0
3473,0,0,0,0
3474,0,0,0,0
3475,0,0,0,0
3476,0,0,0,0
3477,0,0,0,0
3478,0,0,0,0
3479,0,0,0,0
3480,0,0,0,0
3481,0,0,0,0
3482,0,0,0,0
3483,0,0,0,0
3484,0,0,0,0
3485,0,0,0,0
3486,0,0,0,0
3487,0,0,0,0
3488,0,0,0,0
3489,0,0,0,0
3490,0,0,0,0
3491,0,0,0,0
3492,0,0,0,0
3493,0,0,0,0
3494,0,0,0,0
3495,0,0,0,0
3496,0,0,0,0
3497,0,0,0,0
3498,0,0,0,0
3499,0,0,0,0
3500,0,0,0,0
3501,0,0,0,0
3502,0,0,0,0
3503,0,0,0,0
3504,0,0,0,0
3505,0,0,0,0
3506,0,0,0,0
3507,0,0,0,0
3508,0,0,0,0
3509,0,0,0,0
3510,0,0,0,0
3511,0,0,0,0
3512,0,0,0,0
3513,0,0,0,0
3514,0,0,0,0
3515,0,0,0,0
3516,0,0,0,0
3517,0,0,0,0
3518,0,0,0,0
3519,0,0,0,0
3520,0,0,0,0
3521,0,0,0,0
3522,0,0,0,0
3523,0,0,0,0
3524,0,0,0,0
3525,0,0,0,0
3526,0,0,0,0
3527,0,0,0,0
3528,0,0,0,0
3529,0,0,0,0
3530,0,0,0,0
3531,0,0,0,0
3532,0,0,0,0
3533,0,0,0,0
3534,0,0,0,0
3535,0,0,0,0
3536,0,0,0,0
3537,0,0,0,0
3538,0,0,0,0
3539,0,0,0,0
3540,0,0,0,0
3541,0,0,0,0
3542,0,0,0,0
3543,0,0,0,0
3544,0,0,0,0
3545,0,0,0,0
3546,0,0,0,0
3547,0,0,0,0
3548,0,0,0,0
3549,0,0,0,0
3550,0,0,0,0
3551,0,0,0,0
3552,0,0,0,0
3553,0,0,0,0
3554,0,0,0,0
3555,0,0,0,0
3556,0,0,0,0
3557,0,0,0,0
3558,0,0,0,0
3559,0,0,0,0
3560,0,0,0,0
3561,0,0,0,0
3562,0,0,0,0
3563,0,0,0,0
3564,0,0,0,0
3565,0,0,0,0
3566,0,0,0,0
3567,0,0,0,0
3568,0,0,0,0
3569,0,0,0,0
3570,0,0,0,0
3571,0,0,0,0
3572,0,0,0,0
3573,0,0,0,0
3574,0,0,0,0
3575,0,0,0,0
3576,0,0,0,0
3577,0,0,0,0
3578,0,0,0,0
3579,0,0,0,0
3580,0,0,0,0
3581,0,0,0,0
3582,0,0,0,0
3583,0,0,0,0
3584,0,0,0,0
3585,0,0,0,0
3586,0,0,0,0
3587,0,0,0,0
3588,0,0,0,0
3589,0,0,0,0
3590,0,0,0,0
3591,0,0,0,0
3592,0,0,0,0
3593,0,0,0,0
3594,0,0,0,0
3595,0,0,0,0
3596,0,0,0,0
3597,0,0,0,0
3598,0,0,0,0
3599,0,0,0,0
3600,0,0,0,0
3601,0,0,0,0
3602,0,0,0,0
3603,0,0,0,0
3604,0,0,0,0
3605,0,0,0,0
3606,0,0,0,0
3607,0,0,0,0
3608,0,0,0,0
3609,0,0,0,0
3610,0,0,0,0
3611,0,0,0,0
3612,0,0,0,0
3613,0,0,0,0
3614,0,0,0,0
3615,0,0,0,0
3616,0,0,0,0
3617,0,0,0,0
3618,0,0,0,0
3619,0,0,0,0
3620,0,0,0,0
3621,0,0,0,0
3622,0,0,0,0
3623,0,0,0,0
3624,0,0,0,0
3625,0,0,0,0
3626,0,0,0,0
3627,0,0,0,0
3628,0,0,0,0
3629,0,0,0,0
3630,0,0,0,0
3631,0,0,0,0
3632,0,0,0,0
3633,0,0,0,0
3634,0,0,0,0
3635,0,0,0,0
3636,0,0,0,0
3637,0,0,0,0
3638,0,0,0,0
3639,0,0,0,0
3640,0,0,0,0
3641,0,0,0,0
3642,0,0,0,0
3643,0,0,0,0
3644,0,0,0,0
3645,0,0,0,0
3646,0,0,0,0
3647,0,0,0,0
3648,0,0,0,0
3649,0,0,0,0
3650,0,0,0,0
3651,0,0,0,0
3652,0,0,0,0
3653,0,0,0,0
3654,0,0,0,0
3655,0,0,0,0
3656,0,0,0,0
3657,0,0,0,0
3658,0,0,0,0
3659,0,0,0,0
3660,0,0,0,0
3661,0,0,0,0
3662,0,0,0,0
3663,0,0,0,0
3664,0,0,0,0
3665,0,0,0,0
3666,0,0,0,0
3667,0,0,0,0
3668,0,0,0,0
3669,0,0,0,0
3670,0,0,0,0
3671,0,0,0,0
3672,0,0,0,0
3673,0,0,0,0
3674,0,0,0,0
3675,0,0,0,0
3676,0,0,0,0
3677,0,0,0,0
3678,0,0,0,0
3679,0,0,0,0
3680,0,0,0,0
3681,0,0,0,0
3682,0,0,0,0
3683,0,0,0,0
3684,0,0,0,0
3685,0,0,0,0
3686,0,0,0,0
3687,0,0,0,0
3688,0,0,0,0
3689,0,0,0,0
3690,0,0,0,0
3691,0,0,0,0
3692,0,0,0,0
3693,0,0,0,0
3694,0,0,0,0
3695,0,0,0,0
3696,0,0,0,0
3697,0,0,0,0
3698,0,0,0,0
3699,0,0,0,0
3700,0,0,0,0
3701,0,0,0,0
3702,0,0,0,0
3703,0,0,0,0
3704,0,0,0,0
3705,0,0,0,0
3706,0,0,0,0
3707,0,0,0,0
3708,0,0,0,0
3709,0,0,0,0
3710,0,0,0,0
3711,0,0,0,0
3712,0,0,0,0
3713,0,0,0,0
3714,0,0,0,0
3715,0,0,0,0
3716,0,0,0,0
3717,0,0,0,0
3718,0,0,0,0
3719,0,0,0,0
3720,0,0,0,0
3721,0,0,0,0
3722,0,0,0,0
3723,0,0,0,0
3724,0,0,0,0
3725,0,0,0,0
3726,0,0,0,0
3727,0,0,0,0
3728,0,0,0,0
3729,0,0,0,0
3730,0,0,0,0
3731,0,0,0,0
3732,0,0,0,0
3733,0,0,0,0
3734,0,0,0,0
3735,0,0,0,0
3736,0,0,0,0
3737,0,0,0,0
3738,0,0,0,0
3739,0,0,0,0
3740,0,0,0,0
3741,0,0,0,0
3742,0,0,0,0
3743,0,0,0,0
3744,0,0,0,0
3745,0,0,0,0
3746,0,0,0,0
3747,0,0,0,0
3748,0,0,0,0
3749,0,0,0,0
3750,0,0,0,0
3751,0,0,0,0
3752,0,0,0,0
3753,0,0,0,0
3754,0,0,0,0
3755,0,0,0,0
3756,0,0,0,0
3757,0,0,0,0
3758,0,0,0,0
3759,0,0,0,0
3760,0,0,0,0
3761,0,0,0,0
3762,0,0,0,0
3763,0,0,0,0
3764,0,0,0,0
3765,0,0,0,0
3766,0,0,0,0
3767,0,0,0,0
3768,0,0,0,0
3769,0,0,0,0
3770,0,0,0,0
3771,0,0,0,0
3772,0,0,0,0
3773,0,0,0,0
3774,0,0,0,0
3775,0,0,0,0
3776,0,0,0,0
3777,0,0,0,0
3778,0,0,0,0
3779,0,0,0,0
3780,0,0,0,0
3781,0,0,0,0
3782,0,0,0,0
3783,0,0,0,0
3784,0,0,0,0
3785,0,0,0,0
3786,0,0,0,0
3787,0,0,0,0
3788,0,0,0,0
3789,0,0,0,0
3790,0,0,0,0
3791,0,0,0,0
3792,0,0,0,0
3793,0,0,0,0
3794,0,0,0,0
3795,0,0,0,0
3796,0,0,0,0
3797,0,0,0,0
3798,0,0,0,0
3799,0,0,0,0
3800,0,0,0,0
3801,0,0,0,0
3802,0,0,0,0
3803,0,0,0,0
3804,0,0,0,0
3805,0,0,0,0
3806,0,0,0,0
3807,0,0,0,0
3808,0,0,0,0
3809,0,0,0,0
3810,0,0,0,0
3811,0,0,0,0
3812,0,0,0,0
3813,0,0,0,0
3814,0,0,0,0
3815,0,0,0,0
3816,0,0,0,0
3817,0,12,10,32
3818,0,0,70,98
3819,0,0,40,101
3820,0,0,5,66
3821,0,0,6,71
3822,0,0,18,51
3823,0,0,0,0
3824,0,0,0,0
3825,0,0,0,0
3826,0,0,0,0
3827,0,0,0,0
3828,0,0,0,0
3829,0,0,0,0
3830,0,0,0,0
3831,0,0,0,0
3832,27,0,2,0
3833,32,0,4,0
3834,0,0,0,0
3835,0,0,0,0
3836,0,0,0,0
3837,0,0,0,0
3838,0,0,0,0
3839,0,0,0,0
3840,0,0,0,0
3841,0,0,0,0
3842,0,0,0,0
3843,0,0,0,0
3844,0,0,0,0
3845,0,0,0,0
3846,0,0,0,0
3847,0,0,0,0
3848,0,0,0,0
3849,0,0,0,0
3850,0,0,0,0
3851,0,0,0,0
3852,0,0,0,0
3853,0,0,0,0
3854,0,0,0,0
3855,0,0,0,0
3856,0,0,0,0
3857,0,0,0,0
3858,0,0,0,0
3859,0,0,0,0
3860,0,0,0,0
3861,0,0,0,0
3862,0,0,0,0
3863,0,0,0,0
3864,0,0,0,0
3865,0,0,0,0
3866,0,0,0,0
3867,0,0,0,0
3868,0,0,0,0
3869,0,0,0,0
3870,0,0,0,0
3871,0,0,0,0
3872,0,0,0,0
3873,0,0,0,0
3874,37,49,10,16
3875,87,94,69,49
3876,60,58,63,36
3877,100,68,82,41
3878,11,35,4,15
3879,38,69,31,59
3880,91,103,85,100
3881,83,64,100,54
3882,40,57,96,59
3883,3,70,60,64
3884,0,9,9,8
3885,0,0,0,0
3886,0,0,0,0
3887,0,0,0,0
3888,0,0,0,0
3889,0,0,0,0
3890,0,0,0,0
3891,0,0,0,0
3892,0,0,0,0
3893,0,0,0,0
3894,0,0,0,0
3895,0,0,0,0
3896,0,0,0,0
3897,0,0,0,0
3898,0,0,0,0
